phase,metric,n_SAD,n_HC,diff_SAD_minus_HC,cohens_d_SAD_minus_HC,hedges_g_SAD_minus_HC,rank_biserial_SAD_vs_HC,p,q_within_phase_feature,scalar_auc_abs_direction,metric_family,profile,interpretation
phase3_reinstatement,Neural_Threat_EarlyLate_Change,22,28,0.0012579915319798,0.0765389498754231,0.0753367674166468,-0.0129870129870131,0.8017681340382949,0.9741108170558724,0.5064935064935066,early_late_change,Q3_learning_dynamics,Late-minus-early change in threat evidence; negative values indicate declining threat evidence over trials.
phase3_reinstatement,Neural_Safety_Trajectory_Slope,22,28,-0.0002059444542627,-0.0654127110182582,-0.0643852862378667,0.0227272727272727,0.8247293391092414,0.9836221475614806,0.5113636363636364,trialwise_slope,Q3_learning_dynamics,Trialwise change in safety evidence across extinction/reinstatement trials.
phase3_reinstatement,Neural_Threat_Volatility,22,28,-0.0011842368765705,-0.0629282859338547,-0.0619398835369879,0.0194805194805194,0.820513509399337,0.9836221475614806,0.5097402597402597,trajectory_volatility,Q3_learning_dynamics,Trial-to-trial instability in threat evidence.
phase3_reinstatement,Neural_Euclid_TriangleArea_Normalized,22,28,0.0016451463184499,0.0526847034665555,0.0518571950351436,-0.1168831168831168,0.8422542936980204,0.9920480883760284,0.5584415584415584,geometry_triangle,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ShockEvidence_Discrimination_Slope,22,28,-0.0002533582275215,-0.0500113009684395,-0.0492257831521812,0.1428571428571428,0.8733991481914878,0.9920480883760284,0.5714285714285714,shock_evidence_discrimination,Q6_shock_anchor_secondary,Trialwise change in CSR-minus-CSS shock evidence across reinstatement.
phase3_reinstatement,Neural_RawNorm_ThreatMinusSafety,22,28,-68.24474939123377,-0.0472020959255871,-0.0464607017487454,0.1461038961038958,0.8770284274866001,0.9920480883760284,0.5730519480519479,raw_pattern_norm,Q5_activation_magnitude_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ShockEvidence_Discrimination,22,28,0.0001224602134596,0.0466520667158815,0.0459193117412865,0.1850649350649349,0.8783487756783565,0.9920480883760284,0.5925324675324675,shock_evidence_discrimination,Q6_shock_anchor_secondary,Difference in shock-prototype evidence for threat versus safety cues; positive values mean CSR is more shock-like than CSS.
phase3_reinstatement,Neural_ShockEvidence_CSR_EarlyLate_Change,22,28,0.0004826846379682,0.0453473180894076,0.0446350565487362,0.0649350649350648,0.8762788606399297,0.9920480883760284,0.5324675324675324,shock_prototype_evidence,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ThreatTriangleOpenness,22,28,0.0007574831776326,0.0442036915080829,0.0435093926885842,0.1948051948051947,0.8852121403970716,0.9920480883760284,0.5974025974025974,geometry_triangle,Q1_geometry_topology,Whether threat is farther from background than safety is; positive values indicate an open threat-safety-background geometry.
phase3_reinstatement,Neural_Safety_Differentiation,22,28,0.0007574831776326,0.0442036915080829,0.0435093926885842,0.1948051948051947,0.8852121403970716,0.9920480883760284,0.5974025974025974,other,Q1_geometry_topology,Threat-background minus safety-background distance; positive values indicate threat is more differentiated from CS- than safety is.
phase3_reinstatement,Neural_Shock_Dist_Safety,22,28,0.0003852733115874,0.0350028403544591,0.0344530575216665,-0.0259740259740259,0.9008075513567466,0.9921895387525008,0.512987012987013,shock_pairwise_geometry,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Shock_Dist_Threat,22,28,0.0002615087382717,0.031878582463317,0.0313778717439978,-0.0714285714285714,0.9068951978704431,0.9921895387525008,0.5357142857142857,shock_pairwise_geometry,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_RawMean_ThreatMinusSafety,22,28,-0.4589175557258067,-0.0306596594270614,-0.0301780940957463,-0.0324675324675325,0.9151035285269332,0.9921895387525008,0.5162337662337663,raw_activation_mean,Q5_activation_magnitude_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ShockEvidence_CSS_AUC,22,28,0.0004168833777931,0.0258336559476633,0.0254278917181188,0.0227272727272727,0.9280286981734168,0.9921895387525008,0.5113636363636364,shock_prototype_evidence,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Threat_InitialFinal_Change,22,28,0.0004950364433421,0.0227093109606737,0.0223526202126003,-0.0097402597402597,0.9390982395866978,0.9921895387525008,0.5048701298701299,initial_final_change,Q3_learning_dynamics,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Shock_Anchor_ThreatMinusSafety_Proximity,22,28,0.0001237645733154,0.0211254170429271,0.0207936042097921,0.1525974025974026,0.9447990190620372,0.9921895387525008,0.5762987012987013,shock_anchor_geometry,Q6_shock_anchor_secondary,Shock-anchor proximity contrast; positive values mean CSR is closer to SHOCK than CSS is.
phase3_reinstatement,Neural_ResidualizedShockAxis_CSS_Cosine,22,28,-0.001192655369105,-0.0196590495994715,-0.0193502687157102,0.0519480519480519,0.9425026053563916,0.9921895387525008,0.525974025974026,residualized_shock_axis,Q6_shock_anchor_secondary,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Euclid_TriangleAngle_Safety,22,28,0.1707601532199376,0.017194870896234,0.0169247943900104,0.0551948051948052,0.9536610870633696,0.9921895387525008,0.5275974025974026,geometry_triangle,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ThreatDispersion,22,28,-0.0005716354911528,-0.0133959794370304,-0.0131855713830456,0.0194805194805196,0.9616606298678084,0.9921895387525008,0.5097402597402598,within_cue_dispersion,Q4_precision_dispersion,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ThreatPrecision,22,28,0.0005716354911528,0.0133959794370304,0.0131855713830456,-0.0194805194805194,0.9616606298678084,0.9921895387525008,0.5097402597402597,within_cue_precision,Q4_precision_dispersion,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_ThreatVsBackgroundDispersion,22,28,-0.0002640561927942,-0.005627041712242,-0.005538658858123,-0.133116883116883,0.9834129877037608,0.9987548280470194,0.5665584415584415,within_cue_dispersion,Q4_precision_dispersion,Whether threat patterns are more variable around their prototype than background patterns.
phase3_reinstatement,Neural_BackgroundDispersion,22,28,-0.0003075792983585,-0.0048843786918396,-0.0048076607019154,0.0746753246753246,0.9856896334059576,0.9987548280470194,0.5373376623376623,within_cue_dispersion,Q4_precision_dispersion,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_CorrTriangleAngle_Safety,22,28,-0.059577747748257,-0.0032671034272366,-0.0032157876665994,-0.0032467532467532,0.9912036186192692,0.9987548280470194,0.5016233766233766,geometry_triangle,Q1_geometry_topology,Derived FearNetwork profile metric.
phase3_reinstatement,Neural_Safety_Volatility,22,28,7.91221915062007e-06,0.0004466270911364,0.0004396120059353,0.0487012987012986,0.9987548280470194,0.9987548280470194,0.5243506493506493,trajectory_volatility,Q3_learning_dynamics,Trial-to-trial instability in safety evidence.
