metric,analysis,n_SAD,n_HC,mean_SAD,mean_HC,diff_SAD_minus_HC,cohens_d_SAD_minus_HC,hedges_g_SAD_minus_HC,rank_biserial_SAD_vs_HC,t,p,scalar_auc_abs_direction,phase,feature_space,roi_name,all_subjects_adjusted_group_beta,all_subjects_adjusted_group_p,all_subjects_adjusted_model_n,q_within_phase_feature,rank_score,profile,profile_order,metric_family,interpretation,direction_summary,passes_nominal_p05,passes_family_q05
Neural_ShockEvidence_SHOCK,placebo_SAD_vs_HC,22,28,0.8794826231164663,0.8787645500608557,0.0007180730556105575,0.2834843473326106,0.2790317136048732,0.01298701298701288,1.1089659328140948,0.2759283252443095,0.5064935064935064,phase3_reinstatement,phase3_reinst_roi_by_roi,amygdala,0.0005818479076933761,0.30659661888431833,100,0.8597654885840935,1.4100740740740743,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_DynamicDiscriminationAUC,placebo_SAD_vs_HC,22,28,0.01214387812146217,-0.005328963465008086,0.017472841586470257,0.18984090655986882,0.18685911221599655,0.11363636363636354,0.6783715980904514,0.5008255567723585,0.5568181818181818,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,0.019861332959625135,0.4695839441824896,100,0.7920958134994509,1.4085925925925926,Q3_learning_dynamics,3,trajectory_auc,Mean trialwise threat-vs-safety evidence separation across extinction trials.,SAD higher than HC,False,False
Neural_ThreatTriangleOpenness_Normalized,placebo_SAD_vs_HC,22,28,0.002707067512126533,-0.05198450190183396,0.05469156941396049,0.1919684787715647,0.1889532670631108,0.11363636363636354,0.6714304329746124,0.5054082405369734,0.5568181818181818,phase3_reinstatement,phase3_reinst_roi_by_roi,left_amygdala,0.052266509503524426,0.47828591217645844,100,0.8290214736390509,1.4082962962962964,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Threat_Safety_Distance,placebo_SAD_vs_HC,22,28,0.002707067512126533,-0.05198450190183396,0.05469156941396049,0.1919684787715647,0.1889532670631108,0.11363636363636354,0.6714304329746124,0.5054082405369734,0.5568181818181818,phase3_reinstatement,phase3_reinst_roi_by_roi,left_amygdala,0.052266509503524426,0.47828591217645844,100,0.8290214736390509,1.4082962962962964,Q1_geometry_topology,1,other,"Normalized threat-background minus safety-background distance; positive values indicate threat is more differentiated from CS- than safety is, scaled by the total CS-anchored distance.",SAD higher than HC,False,False
Neural_Shock_Dist_Background,placebo_SAD_vs_HC,22,28,1.9875615104367477,1.981109432183983,0.006452078252764615,0.2826884043773358,0.27824827237140903,0.01298701298701288,1.1043927847530717,0.2777703886194764,0.5064935064935064,phase3_reinstatement,phase3_reinst_roi_by_roi,amygdala,0.005233247308271615,0.3113183741326062,100,0.8597654885840935,1.4056296296296296,Q6_shock_anchor_secondary,6,shock_pairwise_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_PrototypeBoundarySeparation,placebo_SAD_vs_HC,22,28,0.011282768056364046,0.009549690391104064,0.001733077665259982,0.2125581698961816,0.20921955989781227,0.0941558441558441,0.7206177741149338,0.47557593568891554,0.547077922077922,phase3_reinstatement,phase3_reinst_roi_by_roi,left_insula,0.0015678980093758823,0.5725273297480309,100,0.9974119961998912,1.4056296296296296,Q2_decision_evidence,2,decision_boundary,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Threat_LearningAUC,placebo_SAD_vs_HC,22,28,0.026275611536147155,0.037167787134365075,-0.01089217559821792,-0.25368443678105373,-0.24969986447559217,-0.03896103896103886,-0.9855672563790029,0.33146179576355095,0.5194805194805194,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,-0.009725659171268365,0.35073662807505046,100,0.7069509039822284,1.4025185185185185,Q3_learning_dynamics,3,trajectory_auc,Mean threat evidence across extinction trials.,SAD lower than HC,False,False
Neural_CV_VicariousDiscrimination,placebo_SAD_vs_HC,22,28,0.0009439873760866211,-0.004711835548558335,0.0056558229246449565,0.175827249799761,0.1730655652479323,0.1298701298701299,0.6260445669482465,0.5343008839816047,0.564935064935065,phase3_reinstatement,phase3_reinst_roi_by_roi,left_insula,0.004188464214334307,0.6413996292145212,100,0.9974119961998912,1.4023703703703705,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_RawMean_ThreatMinusBackground,placebo_SAD_vs_HC,22,28,0.1942573609677228,-5.487501328544957,5.68175868951268,0.2272675609237693,0.2236979133699928,0.06818181818181812,0.8419976870608151,0.40415852238066075,0.5340909090909091,phase3_reinstatement,phase3_reinst_roi_by_roi,insula,4.729994929183843,0.46457698716717133,100,0.9675989464062978,1.4019259259259258,Q5_activation_magnitude_secondary,5,raw_activation_mean,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_CorrTriangleAngle_Safety,placebo_SAD_vs_HC,22,28,54.137675065409205,63.42741278046346,-9.289737715054258,-0.24570277758444273,-0.24184357165379705,-0.051948051948052076,-0.8950377838142929,0.3752524719127456,0.525974025974026,phase3_reinstatement,phase3_reinst_roi_by_roi,right_amygdala,-7.530071113256733,0.49379842147184894,100,0.9381311797818639,1.4008888888888889,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ShockEvidence_Discrimination,placebo_SAD_vs_HC,22,28,-0.0009559203490438894,0.00034327989991905187,-0.0012992002489629413,-0.2955605976962989,-0.29091828464347746,0.022727272727272707,-0.9486269209011648,0.35147131718719327,0.5113636363636364,phase3_reinstatement,phase3_reinst_roi_by_roi,right_insula,-0.0014227132446321604,0.21764123648004213,100,0.9904773436719106,1.3952592592592592,Q6_shock_anchor_secondary,6,shock_evidence_discrimination,Difference in shock-prototype evidence for threat versus safety cues; positive values mean CSR is more shock-like than CSS.,SAD lower than HC,False,False
Neural_Shock_Dist_Threat,placebo_SAD_vs_HC,22,28,1.9896233147125564,1.9879405303796676,0.0016827843328888203,0.2260353952822933,0.22248510111555572,0.06818181818181812,0.8381428533858809,0.406311313681881,0.5340909090909091,phase3_reinstatement,phase3_reinst_roi_by_roi,vmpfc,0.002050801260486807,0.5171141259831848,100,0.9836574916130263,1.3951111111111112,Q6_shock_anchor_secondary,6,shock_pairwise_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_PrototypeThreatLike_Safety,placebo_SAD_vs_HC,22,28,0.5003473174370933,0.5032478756149408,-0.002900558177847512,-0.2702720392880023,-0.2660269287232693,-0.019480519480519543,-1.0566321695032916,0.29875333851900926,0.5097402597402598,phase3_reinstatement,phase3_reinst_roi_by_roi,right_acc,-0.0021166373376455302,0.3826948869923895,100,0.8788078025527811,1.395111111111111,Q1_geometry_topology,1,other,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Safety_LatePhaseEvidence,placebo_SAD_vs_HC,22,28,0.000567800091245801,-0.01628297793956569,0.01685077803081149,0.26880283097728275,0.2645807969828752,0.022727272727272707,1.0405849176019637,0.3053381528113179,0.5113636363636364,phase3_reinstatement,phase3_reinst_roi_by_roi,left_amygdala,0.011972905952693656,0.4028526829068235,100,0.7725837926185422,1.394962962962963,Q3_learning_dynamics,3,late_phase_evidence,Mean safety evidence during the last half of extinction trials.,SAD higher than HC,False,False
Neural_Euclid_TriangleArea_Normalized,placebo_SAD_vs_HC,23,28,0.4184433907136265,0.41394117505981826,0.004502215653808261,0.2054465442579478,0.20228582819244093,0.09006211180124213,0.7472441767664955,0.4584917151414979,0.5450310559006211,phase2_extinction,phase2_ext_roi_by_roi,left_vmpfc,0.005136343977104698,0.3225382022935741,102,0.8192704798043119,1.3945185185185185,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_PrototypeBoundarySeparation,placebo_SAD_vs_HC,22,28,0.009534412685615175,0.008096366523448018,0.0014380461621671566,0.15372096426660836,0.15130649885927944,0.15909090909090917,0.5317654441076245,0.5976634325089059,0.5795454545454546,phase3_reinstatement,phase3_reinst_roi_by_roi,left_amygdala,0.0009105413633504748,0.7134952755371431,100,0.8290214736390509,1.3931851851851853,Q2_decision_evidence,2,decision_boundary,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Threat_Trajectory_Slope,placebo_SAD_vs_HC,22,28,0.0007506745169014854,-0.0007478911249173315,0.0014985656418188167,0.2368964644954274,0.23317557761853588,0.06818181818181812,0.7967536261742508,0.43082391083936344,0.5340909090909091,phase3_reinstatement,phase3_reinst_roi_by_roi,left_amygdala,0.0013542657048944923,0.3873763560653942,100,0.7888325128044683,1.3912592592592592,Q3_learning_dynamics,3,trialwise_slope,Trialwise change in threat evidence across extinction/reinstatement trials.,SAD higher than HC,False,False
Neural_Dist_Threat_Background,placebo_SAD_vs_HC,22,28,0.029969475102475274,0.04202548322425532,-0.012056008121780044,-0.2581738927568378,-0.25411880543604976,-0.03246753246753231,-0.9990840679888576,0.3247192404239988,0.5162337662337662,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,-0.01133440708595172,0.3678236761933319,100,0.7069509039822284,1.3897777777777778,Q1_geometry_topology,1,pairwise_geometry,Pattern distance between reinforced/threat cue and background cue.,SAD lower than HC,False,False
Neural_TrialwiseEvidenceCertainty,placebo_SAD_vs_HC,22,28,0.02550346523076751,0.03280677481882802,-0.007303309588060514,-0.19627840337753427,-0.19319549651820128,0.09090909090909083,-0.7687030032811446,0.447919075696817,0.5454545454545454,phase3_reinstatement,phase3_reinst_roi_by_roi,acc,-0.00637431885776977,0.46134350943859115,100,0.8888685859491695,1.3897777777777778,Q4_precision_dispersion,4,representational_certainty,Mean absolute trialwise distance from the safety/threat decision boundary.,SAD lower than HC,False,False
Neural_SafetySpecificity,placebo_SAD_vs_HC,22,28,-0.001389371950217009,-0.013066981013911464,0.011677609063694454,0.2702301702185232,0.26598571728315373,0.01948051948051943,1.056672109152964,0.29875018840294665,0.5097402597402597,phase3_reinstatement,phase3_reinst_roi_by_roi,right_acc,0.008524210785083064,0.38199592060277965,100,0.8788078025527811,1.3894814814814813,Q1_geometry_topology,1,pairwise_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_BackgroundDispersion,placebo_SAD_vs_HC,23,28,0.6937136191192839,0.7047660155376595,-0.011052396418375632,-0.19577591124201588,-0.19276397414598487,-0.0993788819875775,-0.7212849314455692,0.47426251525488483,0.5496894409937887,phase2_extinction,phase2_ext_roi_by_roi,right_amygdala,-0.012081464148552884,0.4556510792266042,102,0.9307772576296764,1.389037037037037,Q4_precision_dispersion,4,within_cue_dispersion,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_DynamicDiscrimination_InitialFinal_Change,placebo_SAD_vs_HC,22,28,-0.18562172161873722,-0.07004055445112464,-0.11558116716761258,-0.1924143842017016,-0.18939216874303613,-0.1071428571428572,-0.6726659900242471,0.5046360321380092,0.5535714285714286,phase3_reinstatement,phase3_reinst_roi_by_roi,right_insula,-0.1364000265766943,0.45686389477473566,100,0.9904773436719106,1.389037037037037,Q3_learning_dynamics,3,initial_final_change,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_PrototypeThreatLike_Threat,placebo_SAD_vs_HC,22,28,0.5074909084352668,0.5104789396017685,-0.0029880311665017034,-0.25800735850303874,-0.2539548869035146,-0.03246753246753231,-0.9980685496370987,0.3251816298342749,0.5162337662337662,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,-0.002812882674748553,0.3687605664379541,100,0.7069509039822284,1.388,Q1_geometry_topology,1,other,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_SafetyVsBackgroundDispersion,placebo_SAD_vs_HC,22,28,0.003743655449937454,-0.010891112355340555,0.014634767805278009,0.2859877773129863,0.2814958226955048,0.012987012987013102,1.0376623064287986,0.3046315224429528,0.5064935064935066,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,0.013697821077584452,0.2753043742107835,100,0.7069509039822284,1.386074074074074,Q4_precision_dispersion,4,within_cue_dispersion,Whether safety patterns are more variable around their prototype than background patterns.,SAD higher than HC,False,False
Neural_ShockEvidence_SHOCK,placebo_SAD_vs_HC,22,28,0.8796353673849496,0.8790207652191375,0.0006146021658121059,0.27557602910238016,0.27124760979710716,0.012987012987013102,1.0801991587199882,0.28850248832718073,0.5064935064935066,phase3_reinstatement,phase3_reinst_roi_by_roi,vmpfc,0.0005561218140543375,0.2824439332935125,100,0.9836574916130263,1.3857777777777778,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_RawMean_ThreatMinusSafety,placebo_SAD_vs_HC,23,28,-0.8927856113599695,3.310686162539891,-4.20347177389986,-0.1971284767320013,-0.19409573093612437,-0.09627329192546585,-0.7283759066696405,0.46999226966785124,0.5481366459627329,phase2_extinction,phase2_ext_roi_by_roi,acc,-3.600869439032619,0.5159813810846299,102,0.6144097937448824,1.385037037037037,Q5_activation_magnitude_secondary,5,raw_activation_mean,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_TrialwiseEvidenceCertainty,placebo_SAD_vs_HC,22,28,0.03134179280206619,0.044149817613374664,-0.012808024811308473,-0.21761570048729928,-0.2141976528356663,0.06818181818181834,-0.8459613750116016,0.4036542650566839,0.5340909090909092,phase3_reinstatement,phase3_reinst_roi_by_roi,left_amygdala,-0.010883584411536648,0.4034898167359594,100,0.7725837926185422,1.3848888888888888,Q4_precision_dispersion,4,representational_certainty,Mean absolute trialwise distance from the safety/threat decision boundary.,SAD lower than HC,False,False
Neural_Dist_Threat_Safety,placebo_SAD_vs_HC,22,28,0.04510583435002541,0.03562305050155804,0.009482783848467367,0.27195018369188534,0.2676787148380861,0.03571428571428581,0.8943458975404229,0.37803925012638917,0.5178571428571429,phase3_reinstatement,phase3_reinst_roi_by_roi,amygdala,0.009542685013757976,0.3761868595694897,100,0.9147922191030486,1.3835555555555556,Q1_geometry_topology,1,pairwise_geometry,Pattern distance between reinforced/threat cue and safety cue.,SAD higher than HC,False,False
Neural_Shock_Dist_Background,placebo_SAD_vs_HC,22,28,1.9889961427772505,1.983446828957341,0.005549313819909418,0.2751685331262838,0.27084651428136836,0.012987012987013102,1.0774847601660982,0.28960989810623744,0.5064935064935066,phase3_reinstatement,phase3_reinst_roi_by_roi,vmpfc,0.005050753042514853,0.28450849746810536,100,0.9836574916130263,1.382814814814815,Q6_shock_anchor_secondary,6,shock_pairwise_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Safety_LatePhaseEvidence,placebo_SAD_vs_HC,22,28,0.0010018754686163445,-0.011243095565759162,0.012244971034375506,0.24688675255899936,0.24300895016278473,0.03896103896103886,0.9651088968204709,0.3418686217940323,0.5194805194805194,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,0.008383372761890802,0.49806172013231165,100,0.7069509039822284,1.3826666666666667,Q3_learning_dynamics,3,late_phase_evidence,Mean safety evidence during the last half of extinction trials.,SAD higher than HC,False,False
Neural_Shock_Anchor_Axis_Norm,placebo_SAD_vs_HC,22,28,21.45140006488658,21.90240177971466,-0.4510017148280774,-0.18200774961028768,-0.17914898914520463,-0.11688311688311681,-0.6528826267114917,0.5169607827615745,0.5584415584415584,phase3_reinstatement,phase3_reinst_roi_by_roi,left_hippocampus,-0.4668557512500796,0.5066830213911153,100,0.776306903794751,1.382074074074074,Q6_shock_anchor_secondary,6,shock_anchor_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Shock_Anchor_ThreatMinusSafety_Proximity,placebo_SAD_vs_HC,22,28,0.0002093366923435354,-0.0011270887194905846,0.00133642541183412,0.18723364693796823,0.18429280431590592,0.11038961038961048,0.6609306080331828,0.5119433962143638,0.5551948051948052,phase3_reinstatement,phase3_reinst_roi_by_roi,amygdala,0.0011490582049463731,0.6603548856126098,100,0.9216625580342943,1.3802962962962961,Q6_shock_anchor_secondary,6,shock_anchor_geometry,Shock-anchor proximity contrast; positive values mean CSR is closer to SHOCK than CSS is.,SAD higher than HC,False,False
Neural_DynamicDiscriminationAUC,placebo_SAD_vs_HC,22,28,0.015236703768375087,-0.007849528282764353,0.023086232051139438,0.20750313628344955,0.20424392471878805,0.0844155844155845,0.7459195162525764,0.45936220846750475,0.5422077922077922,phase3_reinstatement,phase3_reinst_roi_by_roi,vmpfc,0.02539817820009217,0.43155545191636135,100,0.9836574916130263,1.3797037037037037,Q3_learning_dynamics,3,trajectory_auc,Mean trialwise threat-vs-safety evidence separation across extinction trials.,SAD higher than HC,False,False
Neural_Euclid_TriangleArea,placebo_SAD_vs_HC,23,28,0.10530438019157234,0.10885007388557687,-0.003545693694004523,-0.17381535212275273,-0.1711412697824027,-0.12422360248447217,-0.6230584417488081,0.5361726551972283,0.5621118012422361,phase2_extinction,phase2_ext_roi_by_roi,left_acc,-0.00461565057706581,0.4027405681566545,102,0.7039036802333843,1.3792592592592594,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ThreatToBackgroundDistanceRatio,placebo_SAD_vs_HC,22,28,1.2204309272149858,1.0725032227306899,0.14792770448429593,0.18801682172059206,0.18506367792393355,0.11363636363636354,0.6453075490382857,0.5223524231147666,0.5568181818181818,phase3_reinstatement,phase3_reinst_roi_by_roi,left_amygdala,0.13096036624122326,0.544106192267042,100,0.8290214736390509,1.3792592592592592,Q1_geometry_topology,1,normalized_geometry_ratio,Ratio of threat-background distance to safety-background distance.,SAD higher than HC,False,False
Neural_DynamicDiscriminationAUC,placebo_SAD_vs_HC,22,28,-0.036072944122246736,-0.01580515129736216,-0.020267792824884577,-0.17794600315242626,-0.17515103975212637,-0.1201298701298702,-0.6280902204714801,0.5330422098932832,0.5600649350649352,phase3_reinstatement,phase3_reinst_roi_by_roi,left_insula,-0.020868391873063045,0.5172907090539289,100,0.9974119961998912,1.378962962962963,Q3_learning_dynamics,3,trajectory_auc,Mean trialwise threat-vs-safety evidence separation across extinction trials.,SAD lower than HC,False,False
Neural_ShockEvidence_Discrimination_Volatility,placebo_SAD_vs_HC,22,28,0.0247074649150925,0.020119664882183537,0.004587800032908963,0.21246599642195702,0.20912883417449174,0.08766233766233755,0.7149549803844683,0.4792383566261007,0.5438311688311688,phase3_reinstatement,phase3_reinst_roi_by_roi,left_hippocampus,0.00573347344358113,0.4702909408269982,100,0.776306903794751,1.3782222222222222,Q6_shock_anchor_secondary,6,shock_evidence_discrimination,Trial-to-trial instability in CSR-minus-CSS shock evidence.,SAD higher than HC,False,False
Neural_Safety_Trajectory_Slope,placebo_SAD_vs_HC,23,28,-0.018271874999904892,-0.009870631021979066,-0.008401243977925826,-0.1954109064168635,-0.192404584779681,-0.0993788819875776,-0.693947315554239,0.4911327784159627,0.5496894409937888,phase2_extinction,phase2_ext_roi_by_roi,vmpfc,-0.013513724189598168,0.232779362136158,102,0.7648789172051879,1.3779259259259258,Q3_learning_dynamics,3,trialwise_slope,Trialwise change in safety evidence across extinction/reinstatement trials.,SAD lower than HC,False,False
Neural_TrialwiseEvidenceCertaintySNR,placebo_SAD_vs_HC,22,28,0.5874806776322102,0.5377149956217705,0.04976568201043974,0.18410263206989597,0.18121096769183478,0.11688311688311681,0.6371188202961023,0.5274654929878209,0.5584415584415584,phase3_reinstatement,phase3_reinst_roi_by_roi,left_hippocampus,0.044878132456909914,0.538806110490617,100,0.776306903794751,1.3779259259259258,Q4_precision_dispersion,4,representational_certainty,Trialwise evidence margin divided by trialwise evidence variability.,SAD higher than HC,False,False
Neural_Euclid_TriangleAngle_Background,placebo_SAD_vs_HC,22,28,59.257252811736116,56.79431994014243,2.4629328715936865,0.19887117691207307,0.1957475458610981,0.0941558441558441,0.7221937166042754,0.47368446266873354,0.547077922077922,phase3_reinstatement,phase3_reinst_roi_by_roi,vmpfc,2.376550301716054,0.48465209795006436,100,0.9836574916130263,1.3774814814814815,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ShockEvidence_SHOCK,placebo_SAD_vs_HC,22,28,0.879677324250819,0.8790485708542445,0.0006287533965745329,0.2667882953918908,0.26259790331767263,0.01948051948051943,1.0427466448140073,0.3050202388855069,0.5097402597402597,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,0.0005264634933521669,0.3284929972363366,100,0.7069509039822284,1.374962962962963,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ThreatEvidence,placebo_SAD_vs_HC,23,28,0.4835641703211093,0.4609617266564877,0.022602443664621608,0.1955136945382028,0.1925057915453074,0.0993788819875776,0.6879515067847551,0.49501448185676,0.5496894409937888,phase2_extinction,phase2_ext_roi_by_roi,left_vmpfc,0.02603434621948426,0.44746387363903706,102,0.8250241364279334,1.374962962962963,Q2_decision_evidence,2,prototype_evidence,Prototype evidence that threat trials look threat-like rather than background-like.,SAD higher than HC,False,False
Neural_ShockEvidence_CSR,placebo_SAD_vs_HC,22,28,0.12425487442849853,0.12542057678766605,-0.0011657023591675197,-0.14289443641130606,-0.14065002117971487,0.15909090909090895,-0.5580605185605862,0.580727118848335,0.5795454545454545,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,-0.0009529204145851519,0.6177926052726292,100,0.7976074894097799,1.3746666666666667,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Prototype evidence that CSR patterns look shock-like rather than background-like.,SAD lower than HC,False,False
Neural_Safety_Trajectory_Slope,placebo_SAD_vs_HC,23,28,-0.018045485695172957,-0.009746550488913236,-0.008298935206259721,-0.18242135089037873,-0.17961486856898828,-0.11490683229813659,-0.6438525198663207,0.522888557511915,0.5574534161490683,phase2_extinction,phase2_ext_roi_by_roi,right_vmpfc,-0.013093810178015306,0.28455583924803723,102,0.8279068827271988,1.3742222222222222,Q3_learning_dynamics,3,trialwise_slope,Trialwise change in safety evidence across extinction/reinstatement trials.,SAD lower than HC,False,False
Neural_ShockEvidence_CSS_AUC,placebo_SAD_vs_HC,22,28,0.14860166434002095,0.1449021859411903,0.0036994783988306412,0.2128670812037103,0.20952361919527507,0.0844155844155845,0.726729138897817,0.471682756689041,0.5422077922077922,phase3_reinstatement,phase3_reinst_roi_by_roi,right_vmpfc,0.0035157491293445263,0.519576442707712,100,0.8524019740609203,1.3728888888888888,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_CV_VicariousDiscrimination,placebo_SAD_vs_HC,23,28,0.0003779149398720338,0.03770555463719089,-0.03732763969731886,-0.21095496817177473,-0.2077095071229782,-0.08385093167701863,-0.7408790188585878,0.4626554996061395,0.5419254658385093,phase2_extinction,phase2_ext_roi_by_roi,left_acc,-0.0459978546284455,0.32892728535106996,102,0.6560040666057202,1.3705185185185185,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_CorrTriangleAngle_Threat,placebo_SAD_vs_HC,22,28,52.797299406748856,56.925491867499446,-4.12819246075059,-0.1758458758166168,-0.17308389870954952,-0.12662337662337664,-0.5956425762925479,0.5549812720625293,0.5633116883116883,phase3_reinstatement,phase3_reinst_roi_by_roi,left_insula,-3.6606317117167952,0.587809517757792,100,0.9974119961998912,1.3696296296296295,Q1_geometry_topology,1,geometry_triangle,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ResidualizedShockAxis_Discrimination_LatePhase,placebo_SAD_vs_HC,22,28,-0.05565712205112932,-0.01865964156088018,-0.03699748049024914,-0.23580975606909832,-0.23210593791094494,-0.06168831168831168,-0.8083374426509712,0.423632931627571,0.5308441558441559,phase3_reinstatement,phase3_reinst_roi_by_roi,right_insula,-0.03096454559426732,0.42865073811858034,100,0.9904773436719106,1.3694814814814815,Q6_shock_anchor_secondary,6,residualized_shock_axis,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Safety_InitialFinal_Change,placebo_SAD_vs_HC,23,28,-0.051145405365378906,0.006627867809607902,-0.05777327317498681,-0.18752291615782293,-0.18463794821693336,-0.10248447204968936,-0.6869035061315973,0.4954209977720587,0.5512422360248447,phase2_extinction,phase2_ext_roi_by_roi,acc,-0.08481834000060194,0.35852583185093456,102,0.6242855262103519,1.3687407407407408,Q3_learning_dynamics,3,initial_final_change,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Shock_Dist_Background,placebo_SAD_vs_HC,22,28,1.9893979664886872,1.983735045030242,0.005662921458445158,0.2659251605944294,0.2617483256112708,0.01948051948051943,1.0380283485414834,0.30708091745188193,0.5097402597402597,phase3_reinstatement,phase3_reinst_roi_by_roi,left_vmpfc,0.004757894389701051,0.33243628335133013,100,0.7069509039822284,1.3684444444444446,Q6_shock_anchor_secondary,6,shock_pairwise_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_CV_Dist_Safety_Background,placebo_SAD_vs_HC,22,28,0.0629527548113024,0.08284465723960541,-0.019891902428303007,-0.2679532374445572,-0.26374454785118717,-0.01948051948051943,-1.0317073745697576,0.30909177734530613,0.5097402597402597,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,-0.01844095345872445,0.3223750903928466,100,0.6510705207675652,1.3681481481481481,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Shock_Anchor_ThreatMinusSafety_Proximity,placebo_SAD_vs_HC,22,28,-0.00040703335697262426,-0.0015572695050067864,0.0011502361480341622,0.13997009225794899,0.13777160913347858,0.17207792207792205,0.5102883746277914,0.6122004728411453,0.586038961038961,phase3_reinstatement,phase3_reinst_roi_by_roi,left_amygdala,0.0008513601548899379,0.7709716447043592,100,0.8290214736390509,1.3678518518518519,Q6_shock_anchor_secondary,6,shock_anchor_geometry,Shock-anchor proximity contrast; positive values mean CSR is closer to SHOCK than CSS is.,SAD higher than HC,False,False
Neural_PrototypeDynamicDiscrimination_Volatility,placebo_SAD_vs_HC,22,28,0.05460900447541564,0.05046045877046842,0.004148545704947222,0.0972442321242361,0.09571683580814862,0.26948051948051943,0.3618874468404455,0.7191284491892354,0.6347402597402597,phase3_reinstatement,phase3_reinst_roi_by_roi,right_hippocampus,0.003411281505484931,0.7902085264659596,100,0.832696173495305,1.366814814814815,Q3_learning_dynamics,3,trajectory_volatility,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_CV_Dist_Threat_Safety,placebo_SAD_vs_HC,22,28,0.07479221724789312,0.06524906484730057,0.009543152400592544,0.2289112231845418,0.22531575894604114,0.06818181818181834,0.7777711689398383,0.4414781899105723,0.5340909090909092,phase3_reinstatement,phase3_reinst_roi_by_roi,insula,0.008849354314877126,0.5284332663960705,100,0.9675989464062978,1.365925925925926,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ThreatEvidence,placebo_SAD_vs_HC,23,28,0.5144020779464649,0.4890247809915604,0.025377296954904482,0.18973234741815181,0.18681338822710333,0.10248447204968958,0.673251423264952,0.5040966706510555,0.5512422360248448,phase2_extinction,phase2_ext_roi_by_roi,left_amygdala,0.017066436059097828,0.6257632636818482,102,0.921856808699436,1.365925925925926,Q2_decision_evidence,2,prototype_evidence,Prototype evidence that threat trials look threat-like rather than background-like.,SAD higher than HC,False,False
